date,equity,close,shares,cash
2024-02-27,911956.08,1689.5,500,67206.08
2024-02-28,907981.08,1681.55,500,67206.08
2024-02-29,914706.08,1695.0,500,67206.08
2024-03-01,909736.08,1685.06,500,67206.08
2024-03-04,904266.49,1676.3,0,904266.49
2024-03-05,904012.22,1695.1,500,56462.22
2024-03-06,896737.22,1680.55,500,56462.22
2024-03-07,898277.22,1683.63,500,56462.22
2024-03-08,892177.22,1671.43,500,56462.22
2024-03-11,903707.22,1694.49,500,56462.22
2024-03-12,928962.22,1745.0,500,56462.22
2024-03-13,920187.22,1727.45,500,56462.22
2024-03-14,914777.22,1716.63,500,56462.22
2024-03-15,915207.22,1717.49,500,56462.22
2024-03-18,910592.22,1708.26,500,56462.22
2024-03-19,910472.22,1708.02,500,56462.22
2024-03-20,911262.22,1709.6,500,56462.22
2024-03-21,909851.37,1709.0,0,909851.37
2024-03-22,909851.37,1701.35,0,909851.37
2024-03-25,909851.37,1689.01,0,909851.37
2024-03-26,909851.37,1709.29,0,909851.37
2024-03-27,909851.37,1701.0,0,909851.37
2024-03-28,909851.37,1701.64,0,909851.37
2024-03-29,909851.37,1702.9,0,909851.37
2024-04-01,909851.37,1721.33,0,909851.37
2024-04-02,909851.37,1713.99,0,909851.37
2024-04-03,909851.37,1715.11,0,909851.37
2024-04-08,909851.37,1666.66,0,909851.37
2024-04-09,909851.37,1662.22,0,909851.37
2024-04-10,909851.37,1647.98,0,909851.37
2024-04-11,909851.37,1648.0,0,909851.37
2024-04-12,909851.37,1634.03,0,909851.37
2024-04-15,909851.37,1672.98,0,909851.37
2024-04-16,909851.37,1670.0,0,909851.37
2024-04-17,909851.37,1667.0,0,909851.37
2024-04-18,909851.37,1670.78,0,909851.37
2024-04-19,909851.37,1646.64,0,909851.37
2024-04-22,909851.37,1675.06,0,909851.37
2024-04-23,909597.53,1692.28,500,63457.53
2024-04-24,910257.53,1693.6,500,63457.53
2024-04-25,909977.53,1693.04,500,63457.53
2024-04-26,918172.53,1709.43,500,63457.53
2024-04-29,915457.53,1704.0,500,63457.53
2024-04-30,915957.53,1705.0,500,63457.53
2024-05-06,943557.53,1760.2,500,63457.53
2024-05-07,948457.53,1770.0,500,63457.53
2024-05-08,945442.53,1763.97,500,63457.53
2024-05-09,941457.53,1756.0,500,63457.53
2024-05-10,932947.53,1738.98,500,63457.53
2024-05-13,916457.53,1706.0,500,63457.53
2024-05-14,914447.53,1701.98,500,63457.53
2024-05-15,912352.53,1700.0,0,912352.53
2024-05-16,912352.53,1704.5,0,912352.53
2024-05-17,912352.53,1715.0,0,912352.53
2024-05-20,912352.53,1709.0,0,912352.53
2024-05-21,912352.53,1705.0,0,912352.53
2024-05-22,912352.53,1697.71,0,912352.53
2024-05-23,912352.53,1692.01,0,912352.53
2024-05-24,912352.53,1677.08,0,912352.53
2024-05-27,912352.53,1670.12,0,912352.53
2024-05-28,912352.53,1664.64,0,912352.53
2024-05-29,912352.53,1674.0,0,912352.53
2024-05-30,912352.53,1649.0,0,912352.53
2024-05-31,912352.53,1648.45,0,912352.53
2024-06-03,912352.53,1639.39,0,912352.53
2024-06-04,912352.53,1653.2,0,912352.53
2024-06-05,912352.53,1644.0,0,912352.53
2024-06-06,912352.53,1639.81,0,912352.53
2024-06-07,912352.53,1619.18,0,912352.53
2024-06-11,912352.53,1569.0,0,912352.53
2024-06-12,912352.53,1571.68,0,912352.53
2024-06-13,912352.53,1555.01,0,912352.53
2024-06-14,912352.53,1555.0,0,912352.53
2024-06-17,912352.53,1541.5,0,912352.53
2024-06-18,912352.53,1521.5,0,912352.53
2024-06-19,912352.53,1501.0,0,912352.53
2024-06-20,912352.53,1500.1,0,912352.53
2024-06-21,912352.53,1471.0,0,912352.53
2024-06-24,912352.53,1476.55,0,912352.53
2024-06-25,912352.53,1486.65,0,912352.53
2024-06-26,912352.53,1489.22,0,912352.53
2024-06-27,912352.53,1490.49,0,912352.53
2024-06-28,912352.53,1467.39,0,912352.53
2024-07-01,912352.53,1440.38,0,912352.53
2024-07-02,912352.53,1490.7,0,912352.53
2024-07-03,912082.53,1500.0,600,12082.53
2024-07-04,903526.53,1485.74,600,12082.53
2024-07-05,883882.53,1453.0,600,12082.53
2024-07-08,864082.53,1420.0,600,12082.53
2024-07-09,874900.53,1438.03,600,12082.53
2024-07-10,874636.53,1437.59,600,12082.53
2024-07-11,889336.53,1462.09,600,12082.53
2024-07-12,899374.53,1478.82,600,12082.53
2024-07-15,897022.53,1474.9,600,12082.53
2024-07-16,897682.53,1476.0,600,12082.53
2024-07-17,912922.53,1501.4,600,12082.53
2024-07-18,910588.53,1497.51,600,12082.53
2024-07-19,927454.53,1525.62,600,12082.53
2024-07-22,911482.53,1499.0,600,12082.53
2024-07-23,885082.53,1455.0,600,12082.53
2024-07-24,876094.53,1440.02,600,12082.53
2024-07-25,870376.53,1430.49,600,12082.53
2024-07-26,865396.53,1422.19,600,12082.53
2024-07-29,849804.07,1398.02,0,849804.07
2024-07-30,849804.07,1379.99,0,849804.07
2024-07-31,849804.07,1421.28,0,849804.07
2024-08-01,849804.07,1386.16,0,849804.07
2024-08-02,849804.07,1385.45,0,849804.07
2024-08-05,849804.07,1410.01,0,849804.07
2024-08-06,849804.07,1404.7,0,849804.07
2024-08-07,849549.28,1415.5,600,249.28
2024-08-08,858663.28,1430.69,600,249.28
2024-08-09,862329.28,1436.8,600,249.28
2024-08-12,861909.28,1436.1,600,249.28
2024-08-13,854055.28,1423.01,600,249.28
2024-08-14,848229.28,1413.3,600,249.28
2024-08-15,856383.28,1426.89,600,249.28
2024-08-16,858969.28,1431.2,600,249.28
2024-08-19,855513.28,1425.44,600,249.28
2024-08-20,853881.28,1422.72,600,249.28
2024-08-21,850797.28,1417.58,600,249.28
2024-08-22,846279.28,1410.05,600,249.28
2024-08-23,849243.28,1414.99,600,249.28
2024-08-26,847449.28,1412.0,600,249.28
2024-08-27,842691.28,1404.07,600,249.28
2024-08-28,833649.28,1389.0,600,249.28
2024-08-29,848229.28,1413.3,600,249.28
2024-08-30,866163.28,1443.19,600,249.28
2024-09-02,837249.28,1395.0,600,249.28
2024-09-03,846249.28,1410.0,600,249.28
2024-09-04,840249.28,1400.0,600,249.28
2024-09-05,843177.28,1404.88,600,249.28
2024-09-06,839049.28,1398.0,600,249.28
2024-09-09,824176.78,1375.0,0,824176.78
2024-09-10,824176.78,1378.0,0,824176.78
2024-09-11,824176.78,1380.0,0,824176.78
2024-09-12,824176.78,1335.06,0,824176.78
2024-09-13,824176.78,1304.13,0,824176.78
2024-09-18,824176.78,1266.9,0,824176.78
2024-09-19,824176.78,1261.0,0,824176.78
2024-09-20,824176.78,1263.92,0,824176.78
2024-09-23,824176.78,1261.54,0,824176.78
2024-09-24,824176.78,1372.6,0,824176.78
2024-09-25,823966.93,1399.0,500,124466.93
2024-09-26,888966.93,1529.0,500,124466.93
2024-09-27,939066.93,1629.2,500,124466.93
2024-09-30,998466.93,1748.0,500,124466.93
2024-10-08,985966.93,1723.0,500,124466.93
2024-10-09,922041.93,1595.15,500,124466.93
2024-10-10,944466.93,1640.0,500,124466.93
2024-10-11,926961.93,1604.99,500,124466.93
2024-10-14,925461.93,1601.99,500,124466.93
2024-10-15,901591.93,1554.25,500,124466.93
2024-10-16,885716.93,1522.5,500,124466.93
2024-10-17,870795.44,1494.6,0,870795.44
2024-10-18,870795.44,1541.0,0,870795.44
2024-10-21,870795.44,1528.8,0,870795.44
2024-10-22,870795.44,1543.0,0,870795.44
2024-10-23,870795.44,1567.5,0,870795.44
2024-10-24,870795.44,1552.2,0,870795.44
2024-10-25,870795.44,1558.85,0,870795.44
2024-10-28,870795.44,1565.0,0,870795.44
2024-10-29,870795.44,1531.62,0,870795.44
