id,spu_code,cn_name,en_name,factory,material,min_price,color_id,color_name,size_id,size_name,size_W_cm,size_H_cm,variant_id,variant_code,package_L_cm,package_W_cm,package_H_cm,volume_cm3,weight_g,shipping_US,shipping_UK,shipping_CA,shipping_DE,shipping_MX,shipping_FR,shipping_ES,shipping_IT,retail_price,gold_price,platinum_price,diamond_price,black_diamond_price,star_diamond_price,qty_from,qty_to,design_face_w,design_face_h,gallery_codes,composite_product_code,effect_image_count,is_custom,main_image,other_images,status,notes,created_at,updated_at,detail_json
12599,BSN1602,匹克球拍套,Pickleball paddle cover,网杭,潜水面料,14.98,29,黑色,48,One Size,22,29.5,18470,5AYS7V,29,22.5,2,1305,163,,,,,,,,,15.48,14.98,14.48,13.98,13.48,12.98,1,4,975,1823,BXKN57,VTZPWJTY,9,1,https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-1-29-1-1600-c7d3c43b092b7e2021d40920b54a65cd-50e50a8741cd0ba493c3e498fd8c5a35.jpg,https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-3-29-1-1600-0b6963530c883e96ff5c235f4779c6a0-f901374d0f7262eaeb99333b6a88247a.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-2-29-1-1600-febcb429390070bd564942dfdafd6205-c2544d84a2ffd8a4e7a0688efc63354a.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-4-29-1-1600-b850bef71db42ac4d90985278bf78965-2deeee99cc20abdf2178e5aec4245c38.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-6-29-1-1600-79b92c427cd089e184ade57bd2851464-73cebcff493938f4c38dfcd1a2ec5862.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-7-29-1-1600-e56a8c09a7d77874de5920af3a4e711a-fa4e884633200d131f51820b8f2d916b.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-5-29-1-1600-d3842981f82544f9c4ff9a344a334443-2d2f36f54f18b95e7b62d4c00c02a7b5.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-9-29-1-1600-2cbc0503ec2a3cf6fe9e78578428361a-6dbe02174c521a5a591d583094ab24fc.jpg|https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-10-29-1-1600-9767b8a02cdf78ef677bc042c766cb96-393f5944f28a5ede7adb9842988bc255.jpg,synced,,2026/9/10 17:25:04,2026/9/10 17:25:04,"{""profile"":{""meta"":{""parsedAt"":""2026-09-10T09:23:17.513Z"",""hotStars"":3.5,""timeliness"":{""eighty_percent_avg_time"":62,""seven_days_avg_time"":63,""estimated_shipment_time"":96}},""identity"":{""id"":12599,""spuCode"":""BSN1602"",""cnName"":""匹克球拍套"",""enName"":""Pickleball paddle cover"",""alias"":""匹克球拍套"",""factory"":""网杭"",""releaseTime"":""2026-06-04 15:03:46""},""attributes"":{""materialCn"":""潜水面料"",""materialEn"":""Neoprene"",""description"":""【设计说明】全幅印花                                                                                                                                                       \n【材质说明】潜水料（氯丁橡胶）\n【产品性能】球拍套采用厚实的氯丁橡胶材料制成，能有效保护您的球拍免受碎片、咬伤和刮擦，使您的设备保持更长时间的新状态，并保持更好的性能。前面有一个网袋，可以存放你的匹克球、毛巾、头带、腕带等。长拉链可打开至匹克球包的顶部，使穿脱变得简单，且氯丁橡胶材料具有轻微弹性，适合大多数匹克球拍。非常适合携带匹克球拍，可将其挂在运动包、背包和斜挎包上。\n【适用场景】可以适配大多数匹克球拍尺寸，兼容Vinsguir、Joola、Franklin、Selkirk、Gearbox等品牌拍子。\n【配件构造】一个主口袋，拉链开合，一面有一个网袋，一侧有一个手提带（约19cm），配一个登山扣。\n【洗涤说明】建议手洗或用布擦拭，无需熨烫，请勿漂白，自然晾干。\n【特别说明】此尺码数据因测量方法不同，误差在1-3cm内的属于正常现象。"",""designStyle"":{""recommendStyle"":""ins风、休闲风、现代风"",""themeElement"":""塔罗盘、自然景观、奇幻蘑菇""},""materialExplain"":[{""title"":""柔软指数"",""value"":""适中""},{""title"":""厚度指数"",""value"":""加厚""}],""productFeatures"":[{""title"":""【产品性能】"",""value"":""耐用、便携、有效保护您的球拍""},{""title"":""【适用场景】"",""value"":""适配大多数匹克球拍尺寸""}]},""designFaces"":[{""id"":1,""name"":""前片"",""width"":975,""height"":1823},{""id"":2,""name"":""后片"",""width"":975,""height"":1823},{""id"":3,""name"":""C面"",""width"":975,""height"":1823}],""colors"":[{""id"":29,""cnName"":""黑色"",""enName"":""Black"",""tone1"":""#000000"",""tone2"":""""}],""sizes"":[{""id"":48,""name"":""One Size"",""width"":22,""height"":29.5}],""variants"":[{""id"":18470,""code"":""5AYS7V"",""colorId"":29,""sizeId"":48,""length"":29,""width"":22.5,""height"":2,""volume"":1305,""weight"":163}],""pricing"":{""minPrice"":14.98,""defaultColorId"":29,""defaultColorName"":""黑色"",""defaultSizeId"":48,""defaultSizeName"":""One Size"",""accumulatedQuarter"":""gold"",""membership"":""normal"",""tiers"":[{""stockInfo"":[{""id"":18470,""colorId"":29,""colorName"":""黑色"",""sizeId"":48,""sizeName"":""One Size""}],""retail"":{""qty_from"":1,""qty_to"":4,""price"":""15.48""},""gold"":{""qty_from"":5,""qty_to"":14,""price"":""14.98""},""platinum"":{""qty_from"":15,""qty_to"":49,""price"":""14.48""},""diamond"":{""qty_from"":50,""qty_to"":99,""price"":""13.98""},""blackDiamond"":{""qty_from"":100,""qty_to"":299,""price"":""13.48""},""starDiamond"":{""qty_from"":300,""price"":""12.98""}}]},""images"":{""renderings"":[{""colorId"":29,""colorName"":""黑色"",""renderings"":[""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-1-29-1-500-c7d3c43b092b7e2021d40920b54a65cd-663cf4d51cdb016fbafab38595e4afbf.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-3-29-1-500-0b6963530c883e96ff5c235f4779c6a0-e8f56b6209a068fb1618fce40ecc509f.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-2-29-1-500-febcb429390070bd564942dfdafd6205-92b5a4eea4996c5c5b6ac2d75a59aff2.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-4-29-1-500-b850bef71db42ac4d90985278bf78965-e6c2d1fe2c0a54904bab244d050b9ef5.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-6-29-1-500-79b92c427cd089e184ade57bd2851464-63ff76f95f4f69e45fd5bcf2018f4f49.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-7-29-1-500-e56a8c09a7d77874de5920af3a4e711a-46c17b477fb9162a56997cf2e37f179f.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-5-29-1-500-d3842981f82544f9c4ff9a344a334443-2db9f6a2f6bf35d197bd0f267fc34a57.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-9-29-1-500-2cbc0503ec2a3cf6fe9e78578428361a-54058e9c85a7807116607fe3e0fd10a0.jpg"",""https://nimg5.hicustom.com/static/productDet2/KGMPNXM2-10-29-1-500-9767b8a02cdf78ef677bc042c766cb96-ea3f3d161150c1f84c7d281cdfa65e8c.jpg""]}],""detailImg"":[]},""specs"":[{""variantId"":18470,""code"":""5AYS7V"",""colorId"":29,""colorName"":""黑色"",""sizeId"":48,""sizeName"":""One Size"",""dims"":{""width"":22,""height"":29.5},""package"":{""L"":29,""W"":22.5,""H"":2,""volume"":1305},""weight"":163,""prices"":{""retail"":{""qty_from"":1,""qty_to"":4,""price"":""15.48""},""gold"":{""qty_from"":5,""qty_to"":14,""price"":""14.98""},""platinum"":{""qty_from"":15,""qty_to"":49,""price"":""14.48""},""diamond"":{""qty_from"":50,""qty_to"":99,""price"":""13.98""},""blackDiamond"":{""qty_from"":100,""qty_to"":299,""price"":""13.48""},""starDiamond"":{""qty_from"":300,""price"":""12.98""}}}]},""customization"":{""galleryCodes"":{""all"":""BXKN57""},""compositeProductCode"":""VTZPWJTY"",""effectImages"":[""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-1-29-1-1600-c7d3c43b092b7e2021d40920b54a65cd-50e50a8741cd0ba493c3e498fd8c5a35.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-3-29-1-1600-0b6963530c883e96ff5c235f4779c6a0-f901374d0f7262eaeb99333b6a88247a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-2-29-1-1600-febcb429390070bd564942dfdafd6205-c2544d84a2ffd8a4e7a0688efc63354a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-4-29-1-1600-b850bef71db42ac4d90985278bf78965-2deeee99cc20abdf2178e5aec4245c38.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-6-29-1-1600-79b92c427cd089e184ade57bd2851464-73cebcff493938f4c38dfcd1a2ec5862.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-7-29-1-1600-e56a8c09a7d77874de5920af3a4e711a-fa4e884633200d131f51820b8f2d916b.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-5-29-1-1600-d3842981f82544f9c4ff9a344a334443-2d2f36f54f18b95e7b62d4c00c02a7b5.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-9-29-1-1600-2cbc0503ec2a3cf6fe9e78578428361a-6dbe02174c521a5a591d583094ab24fc.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-10-29-1-1600-9767b8a02cdf78ef677bc042c766cb96-393f5944f28a5ede7adb9842988bc255.jpg""],""effectImageCount"":9,""dry"":false,""effectGroups"":[{""name"":""黑色"",""images"":[""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-1-29-1-1600-c7d3c43b092b7e2021d40920b54a65cd-50e50a8741cd0ba493c3e498fd8c5a35.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-3-29-1-1600-0b6963530c883e96ff5c235f4779c6a0-f901374d0f7262eaeb99333b6a88247a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-2-29-1-1600-febcb429390070bd564942dfdafd6205-c2544d84a2ffd8a4e7a0688efc63354a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-4-29-1-1600-b850bef71db42ac4d90985278bf78965-2deeee99cc20abdf2178e5aec4245c38.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-6-29-1-1600-79b92c427cd089e184ade57bd2851464-73cebcff493938f4c38dfcd1a2ec5862.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-7-29-1-1600-e56a8c09a7d77874de5920af3a4e711a-fa4e884633200d131f51820b8f2d916b.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-5-29-1-1600-d3842981f82544f9c4ff9a344a334443-2d2f36f54f18b95e7b62d4c00c02a7b5.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-9-29-1-1600-2cbc0503ec2a3cf6fe9e78578428361a-6dbe02174c521a5a591d583094ab24fc.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-10-29-1-1600-9767b8a02cdf78ef677bc042c766cb96-393f5944f28a5ede7adb9842988bc255.jpg""]}],""mainImage"":""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-1-29-1-1600-c7d3c43b092b7e2021d40920b54a65cd-50e50a8741cd0ba493c3e498fd8c5a35.jpg"",""otherImages"":[""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-3-29-1-1600-0b6963530c883e96ff5c235f4779c6a0-f901374d0f7262eaeb99333b6a88247a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-2-29-1-1600-febcb429390070bd564942dfdafd6205-c2544d84a2ffd8a4e7a0688efc63354a.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-4-29-1-1600-b850bef71db42ac4d90985278bf78965-2deeee99cc20abdf2178e5aec4245c38.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-6-29-1-1600-79b92c427cd089e184ade57bd2851464-73cebcff493938f4c38dfcd1a2ec5862.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-7-29-1-1600-e56a8c09a7d77874de5920af3a4e711a-fa4e884633200d131f51820b8f2d916b.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-5-29-1-1600-d3842981f82544f9c4ff9a344a334443-2d2f36f54f18b95e7b62d4c00c02a7b5.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-9-29-1-1600-2cbc0503ec2a3cf6fe9e78578428361a-6dbe02174c521a5a591d583094ab24fc.jpg"",""https://nimg5.hicustom.com/static/productDet2/VTZPWJTY-10-29-1-1600-9767b8a02cdf78ef677bc042c766cb96-393f5944f28a5ede7adb9842988bc255.jpg""],""effectImageLocal"":[""./images/黑色/main-1.jpg"",""./images/黑色/other-2.jpg"",""./images/黑色/other-3.jpg"",""./images/黑色/other-4.jpg"",""./images/黑色/other-5.jpg"",""./images/黑色/other-6.jpg"",""./images/黑色/other-7.jpg"",""./images/黑色/other-8.jpg"",""./images/黑色/other-9.jpg""],""effectImageLocalGroups"":[{""name"":""黑色"",""dir"":""./images/黑色"",""files"":[""./images/黑色/main-1.jpg"",""./images/黑色/other-2.jpg"",""./images/黑色/other-3.jpg"",""./images/黑色/other-4.jpg"",""./images/黑色/other-5.jpg"",""./images/黑色/other-6.jpg"",""./images/黑色/other-7.jpg"",""./images/黑色/other-8.jpg"",""./images/黑色/other-9.jpg""]}],""mainImageIndex"":0}}"
