date,equity,close,shares,cash
2023-07-31,106244.35,183.55,500,14469.35
2023-08-01,105879.35,182.82,500,14469.35
2023-08-02,105569.35,182.2,500,14469.35
2023-08-03,106464.35,183.99,500,14469.35
2023-08-04,105549.35,182.16,500,14469.35
2023-08-07,105164.35,181.39,500,14469.35
2023-08-08,104344.35,179.75,500,14469.35
2023-08-09,104704.35,180.47,500,14469.35
2023-08-10,105719.35,182.5,500,14469.35
2023-08-11,105344.35,181.75,500,14469.35
2023-08-14,103119.35,177.3,500,14469.35
2023-08-15,102679.35,176.42,500,14469.35
2023-08-16,101989.35,175.04,500,14469.35
2023-08-17,105919.35,182.9,500,14469.35
2023-08-18,105744.35,182.55,500,14469.35
2023-08-21,106314.35,183.69,500,14469.35
2023-08-22,106464.35,183.99,500,14469.35
2023-08-23,105129.35,181.32,500,14469.35
2023-08-24,105629.35,182.32,500,14469.35
2023-08-25,105189.35,181.44,500,14469.35
2023-08-28,104024.35,179.11,500,14469.35
2023-08-29,107649.35,186.36,500,14469.35
2023-08-30,111019.35,193.1,500,14469.35
2023-08-31,112491.75,196.3,0,112491.75
2023-09-01,112491.75,197.0,0,112491.75
2023-09-04,112491.75,192.36,0,112491.75
2023-09-05,112491.75,188.71,0,112491.75
2023-09-06,112491.75,190.37,0,112491.75
2023-09-07,112491.75,186.83,0,112491.75
2023-09-08,112491.75,184.18,0,112491.75
2023-09-11,112491.75,187.9,0,112491.75
2023-09-12,112491.75,187.0,0,112491.75
2023-09-13,112491.75,189.37,0,112491.75
2023-09-14,112491.75,186.76,0,112491.75
2023-09-15,112491.75,184.17,0,112491.75
2023-09-18,112491.75,185.33,0,112491.75
2023-09-19,112491.75,184.45,0,112491.75
2023-09-20,112491.75,182.91,0,112491.75
2023-09-21,112491.75,180.56,0,112491.75
2023-09-22,112491.75,182.15,0,112491.75
2023-09-25,112491.75,181.33,0,112491.75
2023-09-26,112491.75,177.63,0,112491.75
2023-09-27,112491.75,179.65,0,112491.75
2023-09-28,112491.75,182.87,0,112491.75
2023-10-09,112491.75,183.82,0,112491.75
2023-10-10,112491.75,183.76,0,112491.75
2023-10-11,112491.75,191.79,0,112491.75
2023-10-12,112491.75,189.62,0,112491.75
2023-10-13,112491.75,184.97,0,112491.75
2023-10-16,112491.75,185.17,0,112491.75
2023-10-17,112491.75,185.85,0,112491.75
2023-10-18,112491.75,185.03,0,112491.75
2023-10-19,112491.75,180.81,0,112491.75
2023-10-20,112491.75,176.11,0,112491.75
2023-10-23,112491.75,176.2,0,112491.75
2023-10-24,112491.75,179.68,0,112491.75
2023-10-25,112491.75,181.28,0,112491.75
2023-10-26,112491.75,182.82,0,112491.75
2023-10-27,112491.75,190.02,0,112491.75
2023-10-30,112491.75,192.01,0,112491.75
2023-10-31,112491.75,192.06,0,112491.75
2023-11-01,112491.75,184.69,0,112491.75
2023-11-02,112491.75,181.26,0,112491.75
2023-11-03,112491.75,182.49,0,112491.75
2023-11-06,112491.75,182.2,0,112491.75
2023-11-07,112491.75,182.43,0,112491.75
2023-11-08,112491.75,183.74,0,112491.75
2023-11-09,112491.75,181.8,0,112491.75
2023-11-10,112491.75,181.99,0,112491.75
2023-11-13,112491.75,181.3,0,112491.75
2023-11-14,112491.75,182.11,0,112491.75
2023-11-15,112491.75,181.7,0,112491.75
2023-11-16,112491.75,180.21,0,112491.75
2023-11-17,112491.75,180.4,0,112491.75
2023-11-20,112491.75,180.81,0,112491.75
2023-11-21,112491.75,185.1,0,112491.75
2023-11-22,112491.75,192.5,0,112491.75
2023-11-23,112491.75,198.36,0,112491.75
2023-11-24,112491.75,194.4,0,112491.75
2023-11-27,112491.75,194.2,0,112491.75
2023-11-28,112491.75,191.89,0,112491.75
2023-11-29,112491.75,195.6,0,112491.75
2023-11-30,112491.75,197.16,0,112491.75
2023-12-01,112491.75,194.6,0,112491.75
2023-12-04,112491.75,191.8,0,112491.75
2023-12-05,112491.75,188.88,0,112491.75
2023-12-06,112491.75,188.04,0,112491.75
2023-12-07,112491.75,190.29,0,112491.75
2023-12-08,112491.75,189.18,0,112491.75
2023-12-11,112491.75,187.67,0,112491.75
2023-12-12,112491.75,186.11,0,112491.75
2023-12-13,112491.75,186.26,0,112491.75
2023-12-14,112491.75,184.33,0,112491.75
2023-12-15,112491.75,182.93,0,112491.75
2023-12-18,112491.75,182.94,0,112491.75
2023-12-19,112491.75,182.0,0,112491.75
2023-12-20,112460.07,176.0,600,6860.07
2023-12-21,112784.07,176.54,600,6860.07
2023-12-22,112700.07,176.4,600,6860.07
2023-12-25,112232.07,175.62,600,6860.07
2023-12-26,112238.07,175.63,600,6860.07
2023-12-27,113390.07,177.55,600,6860.07
2023-12-28,113036.07,176.96,600,6860.07
2023-12-29,116366.07,182.51,600,6860.07
2024-01-02,116276.07,182.36,600,6860.07
2024-01-03,117860.07,185.0,600,6860.07
2024-01-04,116336.07,182.46,600,6860.07
2024-01-05,115130.07,180.45,600,6860.07
2024-01-08,113384.07,177.54,600,6860.07
2024-01-09,109460.07,171.0,600,6860.07
2024-01-10,111686.07,174.71,600,6860.07
2024-01-11,110276.07,172.36,600,6860.07
2024-01-12,110000.07,171.9,600,6860.07
2024-01-15,111926.07,175.11,600,6860.07
2024-01-16,111020.07,173.6,600,6860.07
2024-01-17,107888.07,168.38,600,6860.07
2024-01-18,108860.07,170.0,600,6860.07
2024-01-19,109796.07,171.56,600,6860.07
2024-01-22,106742.07,166.47,600,6860.07
2024-01-23,106958.07,166.83,600,6860.07
2024-01-24,104480.07,162.7,600,6860.07
2024-01-25,106076.07,165.36,600,6860.07
2024-01-26,104600.07,162.9,600,6860.07
2024-01-29,110138.07,172.13,600,6860.07
2024-01-30,104756.07,163.16,600,6860.07
2024-01-31,104462.07,162.67,600,6860.07
2024-02-01,106610.07,166.25,600,6860.07
2024-02-02,107768.07,168.18,600,6860.07
2024-02-05,109352.07,170.82,600,6860.07
2024-02-06,111260.07,174.0,600,6860.07
2024-02-07,113360.07,177.5,600,6860.07
2024-02-08,111254.07,173.99,600,6860.07
2024-02-19,113438.07,177.63,600,6860.07
2024-02-20,115070.07,180.35,600,6860.07
2024-02-21,115790.07,181.55,600,6860.07
2024-02-22,115334.07,180.79,600,6860.07
2024-02-23,115094.07,180.39,600,6860.07
2024-02-26,113306.07,177.41,600,6860.07
2024-02-27,113282.07,177.37,600,6860.07
2024-02-28,110720.07,173.1,600,6860.07
2024-02-29,114248.07,178.98,600,6860.07
2024-03-01,114710.07,179.75,600,6860.07
2024-03-04,114854.07,179.99,600,6860.07
2024-03-05,115640.07,181.3,600,6860.07
2024-03-06,116324.07,182.44,600,6860.07
2024-03-07,116120.07,182.1,600,6860.07
2024-03-08,115238.07,180.63,600,6860.07
2024-03-11,117860.07,185.0,600,6860.07
2024-03-12,118136.07,185.46,600,6860.07
2024-03-13,118160.07,185.5,600,6860.07
2024-03-14,116726.07,183.11,600,6860.07
2024-03-15,117176.07,183.86,600,6860.07
2024-03-18,119060.07,187.0,600,6860.07
2024-03-19,120476.07,189.36,600,6860.07
2024-03-20,119834.07,188.29,600,6860.07
2024-03-21,120140.07,188.8,600,6860.07
2024-03-22,115106.07,180.41,600,6860.07
2024-03-25,118028.07,185.28,600,6860.07
2024-03-26,119360.07,187.5,600,6860.07
2024-03-27,117998.07,185.23,600,6860.07
2024-03-28,119858.07,188.33,600,6860.07
2024-03-29,118898.07,186.73,600,6860.07
2024-04-01,118760.07,186.5,600,6860.07
2024-04-02,120530.07,189.45,600,6860.07
2024-04-03,120632.07,189.62,600,6860.07
2024-04-08,121004.07,190.24,600,6860.07
2024-04-09,119414.07,187.59,600,6860.07
2024-04-10,120044.07,188.64,600,6860.07
2024-04-11,118820.07,186.6,600,6860.07
2024-04-12,117728.07,184.78,600,6860.07
2024-04-15,122660.07,193.0,600,6860.07
2024-04-16,122372.07,192.52,600,6860.07
2024-04-17,121430.07,190.95,600,6860.07
2024-04-18,122870.07,193.35,600,6860.07
2024-04-19,122330.07,192.45,600,6860.07
2024-04-22,124220.07,195.6,600,6860.07
2024-04-23,123860.07,195.0,600,6860.07
2024-04-24,125588.07,197.88,600,6860.07
2024-04-25,127662.83,201.6,0,127662.83
2024-04-26,127662.83,199.22,0,127662.83
2024-04-29,127662.83,205.99,0,127662.83
2024-04-30,127662.83,212.88,0,127662.83
2024-05-06,127662.83,220.31,0,127662.83
2024-05-07,127662.83,224.52,0,127662.83
2024-05-08,127662.83,224.8,0,127662.83
2024-05-09,127662.83,229.68,0,127662.83
2024-05-10,127662.83,228.5,0,127662.83
2024-05-13,127662.83,224.74,0,127662.83
2024-05-14,127662.83,225.65,0,127662.83
2024-05-15,127662.83,224.39,0,127662.83
2024-05-16,127662.83,224.46,0,127662.83
2024-05-17,127662.83,225.33,0,127662.83
2024-05-20,127662.83,220.3,0,127662.83
2024-05-21,127662.83,224.21,0,127662.83
2024-05-22,127662.83,226.53,0,127662.83
2024-05-23,127662.83,225.01,0,127662.83
2024-05-24,127662.83,222.0,0,127662.83
2024-05-27,127662.83,222.98,0,127662.83
2024-05-28,127662.83,220.95,0,127662.83
2024-05-29,127662.83,219.02,0,127662.83
2024-05-30,127662.83,217.95,0,127662.83
2024-05-31,127662.83,213.97,0,127662.83
2024-06-03,127662.83,229.15,0,127662.83
2024-06-04,127662.83,228.77,0,127662.83
2024-06-05,127662.83,227.0,0,127662.83
2024-06-06,127662.83,228.67,0,127662.83
2024-06-07,127662.83,225.74,0,127662.83
2024-06-11,127662.83,223.5,0,127662.83
2024-06-12,127662.83,228.41,0,127662.83
2024-06-13,127662.83,230.95,0,127662.83
2024-06-14,127662.83,220.28,0,127662.83
2024-06-17,127662.83,220.12,0,127662.83
2024-06-18,127662.83,220.54,0,127662.83
2024-06-19,127662.83,219.57,0,127662.83
2024-06-20,127662.83,219.02,0,127662.83
2024-06-21,127662.83,216.64,0,127662.83
2024-06-24,127662.83,217.8,0,127662.83
2024-06-25,127662.83,218.15,0,127662.83
2024-06-26,127662.83,217.89,0,127662.83
2024-06-27,127662.83,216.23,0,127662.83
2024-06-28,127662.83,215.75,0,127662.83
2024-07-01,127662.83,214.8,0,127662.83
2024-07-02,127662.83,214.28,0,127662.83
2024-07-03,127662.83,201.22,0,127662.83
2024-07-04,127662.83,204.45,0,127662.83
2024-07-05,127662.83,204.47,0,127662.83
2024-07-08,127662.83,202.8,0,127662.83
2024-07-09,127662.83,208.74,0,127662.83
2024-07-10,127662.83,210.48,0,127662.83
2024-07-11,127662.83,225.99,0,127662.83
2024-07-12,127662.83,227.11,0,127662.83
2024-07-15,127662.83,235.24,0,127662.83
2024-07-16,127662.83,236.31,0,127662.83
2024-07-17,127662.83,234.54,0,127662.83
2024-07-18,127662.83,235.05,0,127662.83
2024-07-19,127662.83,239.4,0,127662.83
2024-07-22,127662.83,238.43,0,127662.83
2024-07-23,127662.83,233.7,0,127662.83
2024-07-24,127662.83,231.7,0,127662.83
2024-07-25,127662.83,231.36,0,127662.83
2024-07-26,127662.83,235.4,0,127662.83
2024-07-29,127662.83,232.8,0,127662.83
2024-07-30,127662.83,231.54,0,127662.83
2024-07-31,127662.83,233.48,0,127662.83
2024-08-01,127662.83,233.69,0,127662.83
2024-08-02,127662.83,234.94,0,127662.83
2024-08-05,127662.83,233.14,0,127662.83
2024-08-06,127662.83,239.13,0,127662.83
2024-08-07,127662.83,239.88,0,127662.83
2024-08-08,127662.83,237.81,0,127662.83
2024-08-09,127662.83,237.14,0,127662.83
2024-08-12,127662.83,235.29,0,127662.83
2024-08-13,127662.83,236.35,0,127662.83
2024-08-14,127662.83,237.1,0,127662.83
2024-08-15,127662.83,236.0,0,127662.83
2024-08-16,127662.83,238.0,0,127662.83
2024-08-19,127662.83,238.08,0,127662.83
2024-08-20,127662.83,236.11,0,127662.83
2024-08-21,127662.83,235.97,0,127662.83
2024-08-22,127662.83,234.6,0,127662.83
2024-08-23,127662.83,235.28,0,127662.83
2024-08-26,127662.83,230.75,0,127662.83
2024-08-27,127662.83,229.71,0,127662.83
2024-08-28,127662.83,228.79,0,127662.83
2024-08-29,127662.83,230.26,0,127662.83
2024-08-30,127662.83,227.94,0,127662.83
2024-09-02,127662.83,238.53,0,127662.83
2024-09-03,127662.83,234.29,0,127662.83
2024-09-04,127662.83,229.9,0,127662.83
2024-09-05,127662.83,232.17,0,127662.83
2024-09-06,127662.83,228.69,0,127662.83
2024-09-09,127662.83,227.88,0,127662.83
2024-09-10,127662.83,228.9,0,127662.83
2024-09-11,127662.83,229.5,0,127662.83
2024-09-12,127662.83,228.68,0,127662.83
