product_id,spu_code,cn_name,en_name,alias,factory,technology,material,min_price,default_color,default_size,design_face_w,design_face_h,design_face_count,variants_count,colors,sizes,package_L_cm,package_W_cm,package_H_cm,volume_cm3,weight_g,gallery_codes,composite_product_code,effect_image_count,effect_image_urls,detail_img_count,release_time,generated_at,specs_json,detail_json
12423,HCT1442,方形桌布55in,Tablecloth,方形桌布55in,苍胜,,涤纶,29.29,黑色,One Size,5670,5670,1,1,黑色,One Size,19,15,3,855,228,2JLACC,T4MTBLQT,8,https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-1-29-1-1600-a2b3df287f7a9d4595f42037d3206347-f0a6447c1398b86aa528fbedd75c5566.jpg|https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-2-29-1-1600-fc662cc0313712f19c2456321c80b452-6f94eca3008ab4621bda34a4e4e46f51.jpg|https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-3-29-1-1600-aef2132c3665ea7f8ea6d730a552493f-0412abaf0fc939b2a7ee39c448848f4f.jpg|https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-4-29-1-1600-52f1461a9bd19ff21c0d1257aa2f33f0-ce8a08f9369153a77dabffaec08fa162.jpg|https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-5-29-1-1600-bf066855d83a317834197554e0d19af1-a66da99a5828eb6072082dc56484cb17.jpg|https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-6-29-1-1600-ab2f8ce5cfb8a76e35f3ccb5b4710474-5ec998085a0efbf69686e4782ad31b66.jpg|https://nimg5.hicustom.com/static/productDet/T4MTBLQT-7-29-1-1600-7b7002fccdc42ff5bd2d98e67297710d-11b0a3d2b303802323a3e24914ce9ed9.jpg|https://nimg5.hicustom.com/static/productDet/T4MTBLQT-8-29-1-1600-be65850b8df02068b8e3975576f9a0db-021c2e164dfe4f7593f0b81a22b760c8.jpg,0,2024-11-20 16:15:36,2026/9/8 18:44:35,"[{""variantId"":17462,""code"":""IY2A94"",""colorId"":29,""colorName"":""黑色"",""sizeId"":48,""sizeName"":""One Size"",""dims"":{""width"":140,""height"":null},""package"":{""L"":19,""W"":15,""H"":3,""volume"":855},""weight"":228,""prices"":{""retail"":{""qty_from"":1,""qty_to"":4,""price"":""34.17""},""gold"":{""qty_from"":5,""qty_to"":14,""price"":""29.29""},""platinum"":{""qty_from"":15,""qty_to"":49,""price"":""27.34""},""diamond"":{""qty_from"":50,""qty_to"":99,""price"":""25.63""},""blackDiamond"":{""qty_from"":100,""qty_to"":299,""price"":""24.12""},""starDiamond"":{""qty_from"":300,""price"":""23.30""}}}]","{""profile"":{""meta"":{""parsedAt"":""2026-09-08T10:43:02.621Z"",""hotStars"":3.5,""timeliness"":{""eighty_percent_avg_time"":47,""seven_days_avg_time"":47,""estimated_shipment_time"":96}},""identity"":{""id"":12423,""spuCode"":""HCT1442"",""cnName"":""方形桌布55in"",""enName"":""Tablecloth"",""alias"":""方形桌布55in"",""factory"":""苍胜"",""releaseTime"":""2024-11-20 16:15:36""},""attributes"":{""materialCn"":""涤纶"",""materialEn"":""Polyester"",""description"":""【设计说明】全幅单面印花\n【价格说明】该商品由入驻生产商提供正式发票,如需进一步了解发票开具及税务相关信息，请随时联系我们的客服团队获取详细咨询。\n【材质说明】桃皮绒（100%涤纶）\n【产品性能】由优质的桃皮绒面料制成，手感温馨柔软，抗皱性好，可水洗重复使用，非常适合保护和装饰您的餐桌，让您的桌子和家具免受划痕，污渍等的侵害，也让您的桌子焕然一新。\n【适用场景】这款桌布适用于装饰性或功能性用途（咖啡馆，晚餐，早午餐，自助餐，野餐，婚礼，派对等）的任何室内和室外用餐场合。\n【洗涤说明】常温手洗机洗均可，请勿漂白， 不要日晒，低温熨烫（低于100℃）。\n【特别说明】此尺码数据因测量方法不同，误差在2-4cm内的属于正常现象。"",""designStyle"":{""recommendStyle"":""复古，古典，欧美，可爱风，中国风"",""themeElement"":""植物，动物，昆虫，食物，定制，纹理，其他""},""materialExplain"":[{""title"":""柔软指数"",""value"":""软""},{""title"":""厚度指数"",""value"":""中""}],""productFeatures"":[{""title"":""【产品性能】"",""value"":""抗皱性好，保护餐桌""},{""title"":""【适用场景】"",""value"":""适合宽度140cm以内的方形桌子""}]},""designFaces"":[{""id"":1,""name"":""A面"",""width"":5670,""height"":5670}],""colors"":[{""id"":29,""cnName"":""黑色"",""enName"":""Black"",""tone1"":""#000000"",""tone2"":""""}],""sizes"":[{""id"":48,""name"":""One Size"",""width"":140,""height"":null}],""variants"":[{""id"":17462,""code"":""IY2A94"",""colorId"":29,""sizeId"":48,""length"":19,""width"":15,""height"":3,""volume"":855,""weight"":228}],""pricing"":{""minPrice"":29.29,""defaultColorId"":29,""defaultColorName"":""黑色"",""defaultSizeId"":48,""defaultSizeName"":""One Size"",""accumulatedQuarter"":""gold"",""membership"":""normal"",""tiers"":[{""stockInfo"":[{""id"":17462,""colorId"":29,""colorName"":""黑色"",""sizeId"":48,""sizeName"":""One Size""}],""retail"":{""qty_from"":1,""qty_to"":4,""price"":""34.17""},""gold"":{""qty_from"":5,""qty_to"":14,""price"":""29.29""},""platinum"":{""qty_from"":15,""qty_to"":49,""price"":""27.34""},""diamond"":{""qty_from"":50,""qty_to"":99,""price"":""25.63""},""blackDiamond"":{""qty_from"":100,""qty_to"":299,""price"":""24.12""},""starDiamond"":{""qty_from"":300,""price"":""23.30""}}]},""images"":{""renderings"":[{""colorId"":29,""colorName"":""黑色"",""renderings"":[""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-1-29-1-500-a2b3df287f7a9d4595f42037d3206347-63f3a83a08d50f3a31542ac97c931474.jpg"",""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-2-29-1-500-fc662cc0313712f19c2456321c80b452-7974f0b9df958f8d670c2b451bee508f.jpg"",""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-3-29-1-500-aef2132c3665ea7f8ea6d730a552493f-a12f6afaa3301a080223af7e174231f5.jpg"",""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-4-29-1-500-52f1461a9bd19ff21c0d1257aa2f33f0-de0b98868258e0307822f6ffc10c6a52.jpg"",""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-5-29-1-500-bf066855d83a317834197554e0d19af1-7d334155cb2233ffccf17a2c8d754ff3.jpg"",""https://nimg5.hicustom.com/static/productDet2/P8B88WXH-6-29-1-500-ab2f8ce5cfb8a76e35f3ccb5b4710474-17dfe78503882994131cd942bcf0326e.jpg"",""https://nimg5.hicustom.com/static/productDet/P8B88WXH-7-29-1-500-7b7002fccdc42ff5bd2d98e67297710d-7e10abb9a3c9e5d7783e9ea85116c917.jpg"",""https://nimg5.hicustom.com/static/productDet/P8B88WXH-8-29-1-500-be65850b8df02068b8e3975576f9a0db-0e9fa2cc18b1e7322415a7f9e76e8201.jpg""]}],""detailImg"":[]},""specs"":[{""variantId"":17462,""code"":""IY2A94"",""colorId"":29,""colorName"":""黑色"",""sizeId"":48,""sizeName"":""One Size"",""dims"":{""width"":140,""height"":null},""package"":{""L"":19,""W"":15,""H"":3,""volume"":855},""weight"":228,""prices"":{""retail"":{""qty_from"":1,""qty_to"":4,""price"":""34.17""},""gold"":{""qty_from"":5,""qty_to"":14,""price"":""29.29""},""platinum"":{""qty_from"":15,""qty_to"":49,""price"":""27.34""},""diamond"":{""qty_from"":50,""qty_to"":99,""price"":""25.63""},""blackDiamond"":{""qty_from"":100,""qty_to"":299,""price"":""24.12""},""starDiamond"":{""qty_from"":300,""price"":""23.30""}}}]},""customization"":{""galleryCodes"":{""all"":""2JLACC""},""compositeProductCode"":""T4MTBLQT"",""effectImages"":[""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-1-29-1-1600-a2b3df287f7a9d4595f42037d3206347-f0a6447c1398b86aa528fbedd75c5566.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-2-29-1-1600-fc662cc0313712f19c2456321c80b452-6f94eca3008ab4621bda34a4e4e46f51.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-3-29-1-1600-aef2132c3665ea7f8ea6d730a552493f-0412abaf0fc939b2a7ee39c448848f4f.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-4-29-1-1600-52f1461a9bd19ff21c0d1257aa2f33f0-ce8a08f9369153a77dabffaec08fa162.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-5-29-1-1600-bf066855d83a317834197554e0d19af1-a66da99a5828eb6072082dc56484cb17.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-6-29-1-1600-ab2f8ce5cfb8a76e35f3ccb5b4710474-5ec998085a0efbf69686e4782ad31b66.jpg"",""https://nimg5.hicustom.com/static/productDet/T4MTBLQT-7-29-1-1600-7b7002fccdc42ff5bd2d98e67297710d-11b0a3d2b303802323a3e24914ce9ed9.jpg"",""https://nimg5.hicustom.com/static/productDet/T4MTBLQT-8-29-1-1600-be65850b8df02068b8e3975576f9a0db-021c2e164dfe4f7593f0b81a22b760c8.jpg""],""effectImageCount"":8,""dry"":false,""effectGroups"":[{""name"":""黑色"",""images"":[""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-1-29-1-1600-a2b3df287f7a9d4595f42037d3206347-f0a6447c1398b86aa528fbedd75c5566.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-2-29-1-1600-fc662cc0313712f19c2456321c80b452-6f94eca3008ab4621bda34a4e4e46f51.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-3-29-1-1600-aef2132c3665ea7f8ea6d730a552493f-0412abaf0fc939b2a7ee39c448848f4f.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-4-29-1-1600-52f1461a9bd19ff21c0d1257aa2f33f0-ce8a08f9369153a77dabffaec08fa162.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-5-29-1-1600-bf066855d83a317834197554e0d19af1-a66da99a5828eb6072082dc56484cb17.jpg"",""https://nimg5.hicustom.com/static/productDet2/T4MTBLQT-6-29-1-1600-ab2f8ce5cfb8a76e35f3ccb5b4710474-5ec998085a0efbf69686e4782ad31b66.jpg"",""https://nimg5.hicustom.com/static/productDet/T4MTBLQT-7-29-1-1600-7b7002fccdc42ff5bd2d98e67297710d-11b0a3d2b303802323a3e24914ce9ed9.jpg"",""https://nimg5.hicustom.com/static/productDet/T4MTBLQT-8-29-1-1600-be65850b8df02068b8e3975576f9a0db-021c2e164dfe4f7593f0b81a22b760c8.jpg""]}],""effectImageLocal"":[""./images/黑色/effect-1.jpg"",""./images/黑色/effect-2.jpg"",""./images/黑色/effect-3.jpg"",""./images/黑色/effect-4.jpg"",""./images/黑色/effect-5.jpg"",""./images/黑色/effect-6.jpg"",""./images/黑色/effect-7.jpg"",""./images/黑色/effect-8.jpg""],""effectImageLocalGroups"":[{""name"":""黑色"",""dir"":""./images/黑色"",""files"":[""./images/黑色/effect-1.jpg"",""./images/黑色/effect-2.jpg"",""./images/黑色/effect-3.jpg"",""./images/黑色/effect-4.jpg"",""./images/黑色/effect-5.jpg"",""./images/黑色/effect-6.jpg"",""./images/黑色/effect-7.jpg"",""./images/黑色/effect-8.jpg""]}]}}"
