date,equity,close,shares,cash
2023-08-25,86262.62,161.55,0,86262.62
2023-08-28,86262.62,157.49,0,86262.62
2023-08-29,86262.62,159.4,0,86262.62
2023-08-30,86262.62,157.82,0,86262.62
2023-08-31,86262.62,155.91,0,86262.62
2023-09-01,86262.62,159.74,0,86262.62
2023-09-04,86262.62,167.93,0,86262.62
2023-09-05,86262.62,165.72,0,86262.62
2023-09-06,86262.62,165.69,0,86262.62
2023-09-07,86238.15,163.1,500,4688.15
2023-09-08,85648.15,161.92,500,4688.15
2023-09-11,86863.15,164.35,500,4688.15
2023-09-12,86178.15,162.98,500,4688.15
2023-09-13,86513.15,163.65,500,4688.15
2023-09-14,85688.15,162.0,500,4688.15
2023-09-15,84543.15,159.71,500,4688.15
2023-09-18,86088.15,162.8,500,4688.15
2023-09-19,85143.15,160.91,500,4688.15
2023-09-20,84504.25,159.84,0,84504.25
2023-09-21,84504.25,157.66,0,84504.25
2023-09-22,84504.25,159.92,0,84504.25
2023-09-25,84504.25,158.9,0,84504.25
2023-09-26,84504.25,156.65,0,84504.25
2023-09-27,84504.25,156.59,0,84504.25
2023-09-28,84504.25,156.1,0,84504.25
2023-10-09,84504.25,154.27,0,84504.25
2023-10-10,84504.25,153.41,0,84504.25
2023-10-11,84504.25,153.7,0,84504.25
2023-10-12,84504.25,155.73,0,84504.25
2023-10-13,84504.25,153.63,0,84504.25
2023-10-16,84504.25,150.14,0,84504.25
2023-10-17,84504.25,150.41,0,84504.25
2023-10-18,84504.25,149.24,0,84504.25
2023-10-19,84504.25,144.25,0,84504.25
2023-10-20,84504.25,143.7,0,84504.25
2023-10-23,84504.25,143.75,0,84504.25
2023-10-24,84504.25,144.05,0,84504.25
2023-10-25,84504.25,149.34,0,84504.25
2023-10-26,84504.25,151.05,0,84504.25
2023-10-27,84504.25,152.99,0,84504.25
2023-10-30,84504.25,156.6,0,84504.25
2023-10-31,84480.85,156.0,500,6480.85
2023-11-01,86480.85,160.0,500,6480.85
2023-11-02,85430.85,157.9,500,6480.85
2023-11-03,86315.85,159.67,500,6480.85
2023-11-06,86400.85,159.84,500,6480.85
2023-11-07,86135.85,159.31,500,6480.85
2023-11-08,85795.85,158.63,500,6480.85
2023-11-09,85755.85,158.55,500,6480.85
2023-11-10,84930.85,156.9,500,6480.85
2023-11-13,83920.85,154.88,500,6480.85
2023-11-14,84430.85,155.9,500,6480.85
2023-11-15,85105.85,157.25,500,6480.85
2023-11-16,84665.85,156.37,500,6480.85
2023-11-17,83980.85,155.0,500,6480.85
2023-11-20,83680.85,154.4,500,6480.85
2023-11-21,84029.91,155.3,0,84029.91
2023-11-22,84029.91,153.51,0,84029.91
2023-11-23,84029.91,153.07,0,84029.91
2023-11-24,84029.91,153.23,0,84029.91
2023-11-27,84029.91,149.25,0,84029.91
2023-11-28,84029.91,148.75,0,84029.91
2023-11-29,84029.91,148.3,0,84029.91
2023-11-30,84029.91,149.15,0,84029.91
2023-12-01,84029.91,147.21,0,84029.91
2023-12-04,84029.91,145.85,0,84029.91
2023-12-05,84029.91,142.67,0,84029.91
2023-12-06,84029.91,144.1,0,84029.91
2023-12-07,84029.91,142.52,0,84029.91
2023-12-08,84029.91,142.93,0,84029.91
2023-12-11,84029.91,139.2,0,84029.91
2023-12-12,84029.91,139.3,0,84029.91
2023-12-13,84029.91,133.78,0,84029.91
2023-12-14,84029.91,132.65,0,84029.91
2023-12-15,84029.91,133.7,0,84029.91
2023-12-18,84029.91,134.0,0,84029.91
2023-12-19,84029.91,133.33,0,84029.91
2023-12-20,84029.91,132.13,0,84029.91
2023-12-21,84029.91,134.1,0,84029.91
2023-12-22,84029.91,133.42,0,84029.91
2023-12-25,84029.91,134.55,0,84029.91
2023-12-26,84029.91,134.32,0,84029.91
2023-12-27,84029.91,133.83,0,84029.91
2023-12-28,84029.91,140.1,0,84029.91
2023-12-29,84029.91,140.31,0,84029.91
2024-01-02,84005.43,136.0,600,2405.43
2024-01-03,83333.43,134.88,600,2405.43
2024-01-04,81797.43,132.32,600,2405.43
2024-01-05,81047.06,131.24,0,81047.06
2024-01-08,81047.06,128.1,0,81047.06
2024-01-09,81047.06,127.81,0,81047.06
2024-01-10,81047.06,128.8,0,81047.06
2024-01-11,81047.06,129.62,0,81047.06
2024-01-12,81047.06,128.75,0,81047.06
2024-01-15,81047.06,128.68,0,81047.06
2024-01-16,81047.06,128.41,0,81047.06
2024-01-17,81047.06,125.14,0,81047.06
2024-01-18,81047.06,127.9,0,81047.06
2024-01-19,81047.06,128.89,0,81047.06
2024-01-22,81047.06,127.0,0,81047.06
2024-01-23,81047.06,127.38,0,81047.06
2024-01-24,81047.06,128.05,0,81047.06
