date,equity,close,shares,cash
2022-08-29,100000.0,150.4,0,100000.0
2022-08-30,100000.0,149.03,0,100000.0
2022-08-31,100000.0,152.29,0,100000.0
2022-09-01,100000.0,149.8,0,100000.0
2022-09-02,100000.0,146.13,0,100000.0
2022-09-05,100000.0,142.23,0,100000.0
2022-09-06,100000.0,142.24,0,100000.0
2022-09-07,100000.0,139.54,0,100000.0
2022-09-08,100000.0,140.19,0,100000.0
2022-09-09,100000.0,140.27,0,100000.0
2022-09-13,100000.0,141.98,0,100000.0
2022-09-14,100000.0,138.73,0,100000.0
2022-09-15,100000.0,139.37,0,100000.0
2022-09-16,100000.0,130.82,0,100000.0
2022-09-19,100000.0,139.48,0,100000.0
2022-09-20,100000.0,137.98,0,100000.0
2022-09-21,100000.0,133.92,0,100000.0
2022-09-22,100000.0,133.26,0,100000.0
2022-09-23,100000.0,132.39,0,100000.0
2022-09-26,100000.0,133.0,0,100000.0
2022-09-27,100000.0,144.97,0,100000.0
2022-09-28,100000.0,144.3,0,100000.0
2022-09-29,100000.0,144.2,0,100000.0
2022-09-30,100000.0,141.88,0,100000.0
2022-10-10,100000.0,132.81,0,100000.0
2022-10-11,100000.0,130.93,0,100000.0
2022-10-12,100000.0,131.24,0,100000.0
2022-10-13,100000.0,137.3,0,100000.0
2022-10-14,100000.0,138.05,0,100000.0
2022-10-17,100000.0,143.0,0,100000.0
2022-10-18,100000.0,147.19,0,100000.0
2022-10-19,100000.0,142.06,0,100000.0
2022-10-20,99973.14,149.2,600,10453.14
2022-10-21,99913.14,149.1,600,10453.14
2022-10-24,97795.45,145.76,0,97795.45
2022-10-25,97767.47,155.46,600,4491.47
2022-10-26,97431.47,154.9,600,4491.47
2022-10-27,99123.47,157.72,600,4491.47
2022-10-28,96681.47,153.65,600,4491.47
2022-10-31,97497.47,155.01,600,4491.47
2022-11-01,104421.47,166.55,600,4491.47
2022-11-02,106557.47,170.11,600,4491.47
2022-11-03,105471.47,168.3,600,4491.47
2022-11-04,106131.47,169.4,600,4491.47
2022-11-07,105051.47,167.6,600,4491.47
2022-11-08,103101.47,164.35,600,4491.47
2022-11-09,102291.47,163.0,600,4491.47
2022-11-10,101313.47,161.37,600,4491.47
2022-11-11,105825.47,168.89,600,4491.47
2022-11-14,106845.47,170.59,600,4491.47
2022-11-15,106893.47,170.67,600,4491.47
2022-11-16,110649.47,176.93,600,4491.47
2022-11-17,110331.47,176.4,600,4491.47
2022-11-18,110925.47,177.39,600,4491.47
2022-11-21,108669.47,173.63,600,4491.47
2022-11-22,108843.47,173.92,600,4491.47
2022-11-23,109761.47,175.45,600,4491.47
2022-11-24,107931.47,172.4,600,4491.47
2022-11-25,106941.47,170.75,600,4491.47
2022-11-28,108591.47,173.5,600,4491.47
2022-11-29,107433.47,171.57,600,4491.47
2022-11-30,107091.47,171.0,600,4491.47
2022-12-01,109635.47,175.24,600,4491.47
2022-12-02,108489.47,173.33,600,4491.47
2022-12-05,112893.47,180.67,600,4491.47
2022-12-06,117057.47,187.61,600,4491.47
2022-12-07,113655.47,181.94,600,4491.47
2022-12-08,110751.47,177.1,600,4491.47
2022-12-09,110703.47,177.02,600,4491.47
2022-12-12,110163.47,176.12,600,4491.47
2022-12-13,111807.47,178.86,600,4491.47
2022-12-14,114177.47,182.81,600,4491.47
2022-12-15,112773.47,180.47,600,4491.47
2022-12-16,110715.47,177.04,600,4491.47
2022-12-19,108171.47,172.8,600,4491.47
2022-12-20,106791.47,170.5,600,4491.47
2022-12-21,106953.47,170.77,600,4491.47
2022-12-22,111507.47,178.36,600,4491.47
2022-12-23,112755.47,180.44,600,4491.47
2022-12-26,111255.47,177.94,600,4491.47
2022-12-27,110829.47,177.23,600,4491.47
2022-12-28,110571.47,176.8,600,4491.47
2022-12-29,110091.47,176.0,600,4491.47
2022-12-30,111231.47,177.9,600,4491.47
2023-01-03,107691.47,172.0,600,4491.47
2023-01-04,107571.47,171.8,600,4491.47
2023-01-05,110061.47,175.95,600,4491.47
2023-01-06,110091.47,176.0,600,4491.47
2023-01-09,109491.47,175.0,600,4491.47
2023-01-10,112629.47,180.23,600,4491.47
2023-01-11,111399.47,178.18,600,4491.47
2023-01-12,109125.47,174.39,600,4491.47
2023-01-13,114879.47,183.98,600,4491.47
2023-01-16,116595.47,186.84,600,4491.47
2023-01-17,116691.47,187.0,600,4491.47
2023-01-18,115599.47,185.18,600,4491.47
2023-01-19,114333.47,183.07,600,4491.47
2023-01-20,112359.47,179.78,600,4491.47
2023-01-30,111297.47,178.01,600,4491.47
2023-01-31,111249.47,177.93,600,4491.47
2023-02-01,110859.47,177.28,600,4491.47
2023-02-02,114933.47,184.07,600,4491.47
2023-02-03,113745.47,182.09,600,4491.47
2023-02-06,112011.47,179.2,600,4491.47
2023-02-07,109516.76,175.27,0,109516.76
2023-02-08,109516.76,175.53,0,109516.76
2023-02-09,109516.76,192.34,0,109516.76
2023-02-10,109516.76,197.52,0,109516.76
2023-02-13,109516.76,200.41,0,109516.76
2023-02-14,109516.76,206.0,0,109516.76
2023-02-15,109516.76,207.12,0,109516.76
2023-02-16,109516.76,205.0,0,109516.76
2023-02-17,109516.76,200.5,0,109516.76
2023-02-20,109516.76,197.0,0,109516.76
2023-02-21,109516.76,203.11,0,109516.76
2023-02-22,109516.76,207.0,0,109516.76
2023-02-23,109516.76,201.72,0,109516.76
2023-02-24,109516.76,203.0,0,109516.76
2023-02-27,109516.76,202.59,0,109516.76
2023-02-28,109516.76,204.97,0,109516.76
2023-03-01,109516.76,206.0,0,109516.76
2023-03-02,109516.76,203.78,0,109516.76
2023-03-03,109516.76,203.79,0,109516.76
2023-03-06,109516.76,202.98,0,109516.76
2023-03-07,109516.76,201.42,0,109516.76
2023-03-08,109516.76,199.89,0,109516.76
2023-03-09,109516.76,199.2,0,109516.76
2023-03-10,109516.76,197.54,0,109516.76
2023-03-13,109516.76,203.42,0,109516.76
2023-03-14,109516.76,200.0,0,109516.76
2023-03-15,109516.76,196.0,0,109516.76
2023-03-16,109516.76,196.06,0,109516.76
2023-03-17,109516.76,190.84,0,109516.76
2023-03-20,109516.76,190.38,0,109516.76
2023-03-21,109516.76,192.54,0,109516.76
2023-03-22,109516.76,190.55,0,109516.76
2023-03-23,109516.76,193.15,0,109516.76
2023-03-24,109516.76,194.72,0,109516.76
2023-03-27,109516.76,190.55,0,109516.76
2023-03-28,109516.76,192.0,0,109516.76
2023-03-29,109516.76,194.04,0,109516.76
2023-03-30,109516.76,198.1,0,109516.76
2023-03-31,109516.76,192.41,0,109516.76
2023-04-03,109516.76,193.08,0,109516.76
2023-04-04,109516.76,196.25,0,109516.76
2023-04-06,109516.76,186.48,0,109516.76
2023-04-07,109516.76,184.6,0,109516.76
2023-04-10,109516.76,185.9,0,109516.76
2023-04-11,109516.76,185.42,0,109516.76
2023-04-12,109516.76,190.95,0,109516.76
2023-04-13,109516.76,181.8,0,109516.76
2023-04-14,109516.76,179.91,0,109516.76
2023-04-17,109516.76,183.34,0,109516.76
2023-04-18,109516.76,184.57,0,109516.76
2023-04-19,109516.76,187.85,0,109516.76
2023-04-20,109516.76,177.97,0,109516.76
2023-04-21,109516.76,175.35,0,109516.76
2023-04-24,109516.76,188.01,0,109516.76
2023-04-25,109516.76,178.31,0,109516.76
2023-04-26,109516.76,182.5,0,109516.76
2023-04-27,109516.76,180.76,0,109516.76
2023-04-28,109516.76,178.47,0,109516.76
2023-05-04,109516.76,171.01,0,109516.76
2023-05-05,109516.76,174.36,0,109516.76
2023-05-08,109516.76,171.73,0,109516.76
2023-05-09,109516.76,171.18,0,109516.76
2023-05-10,109516.76,171.76,0,109516.76
2023-05-11,109516.76,172.89,0,109516.76
2023-05-12,109516.76,173.0,0,109516.76
2023-05-15,109516.76,174.37,0,109516.76
2023-05-16,109516.76,175.99,0,109516.76
2023-05-17,109516.76,177.0,0,109516.76
2023-05-18,109516.76,178.85,0,109516.76
2023-05-19,109516.76,182.3,0,109516.76
2023-05-22,109516.76,182.18,0,109516.76
2023-05-23,109516.76,177.5,0,109516.76
2023-05-24,109516.76,174.79,0,109516.76
2023-05-25,109516.76,173.14,0,109516.76
2023-05-26,109516.76,172.99,0,109516.76
2023-05-29,109516.76,167.3,0,109516.76
2023-05-30,109516.76,160.17,0,109516.76
2023-05-31,109516.76,158.59,0,109516.76
2023-06-01,109516.76,163.4,0,109516.76
2023-06-02,109516.76,164.15,0,109516.76
2023-06-05,109516.76,164.16,0,109516.76
2023-06-06,109516.76,164.3,0,109516.76
2023-06-07,109516.76,162.57,0,109516.76
2023-06-08,109516.76,161.94,0,109516.76
2023-06-09,109516.76,161.64,0,109516.76
2023-06-12,109516.76,167.0,0,109516.76
2023-06-13,109516.76,171.63,0,109516.76
2023-06-14,109516.76,177.5,0,109516.76
2023-06-15,109484.56,178.88,600,2156.56
2023-06-16,109448.56,178.82,600,2156.56
2023-06-19,107253.76,175.39,0,107253.76
2023-06-20,107253.76,175.48,0,107253.76
2023-06-21,107253.76,172.0,0,107253.76
2023-06-26,107253.76,170.86,0,107253.76
2023-06-27,107253.76,173.5,0,107253.76
2023-06-28,107253.76,172.98,0,107253.76
2023-06-29,107253.76,172.0,0,107253.76
2023-06-30,107253.76,172.9,0,107253.76
2023-07-03,107221.86,177.19,600,907.86
2023-07-04,108187.86,178.8,600,907.86
2023-07-05,110701.86,182.99,600,907.86
2023-07-06,109807.86,181.5,600,907.86
2023-07-07,109867.86,181.6,600,907.86
2023-07-10,109795.86,181.48,600,907.86
2023-07-11,109603.86,181.16,600,907.86
2023-07-12,108907.86,180.0,600,907.86
2023-07-13,109537.86,181.05,600,907.86
2023-07-14,108145.86,178.73,600,907.86
2023-07-17,108901.86,179.99,600,907.86
2023-07-18,108439.86,179.22,600,907.86
2023-07-19,109987.86,181.8,600,907.86
2023-07-20,109327.86,180.7,600,907.86
2023-07-21,109837.86,181.55,600,907.86
2023-07-24,109861.86,181.59,600,907.86
2023-07-25,110947.86,183.4,600,907.86
2023-07-26,111229.86,183.87,600,907.86
2023-07-27,110407.86,182.5,600,907.86
2023-07-28,110149.86,182.07,600,907.86
2023-07-31,111037.86,183.55,600,907.86
2023-08-01,110599.86,182.82,600,907.86
2023-08-02,110227.86,182.2,600,907.86
2023-08-03,111301.86,183.99,600,907.86
2023-08-04,110203.86,182.16,600,907.86
2023-08-07,109741.86,181.39,600,907.86
2023-08-08,108757.86,179.75,600,907.86
2023-08-09,109189.86,180.47,600,907.86
2023-08-10,110407.86,182.5,600,907.86
2023-08-11,109957.86,181.75,600,907.86
2023-08-14,107287.86,177.3,600,907.86
2023-08-15,106759.86,176.42,600,907.86
2023-08-16,105795.33,175.04,0,105795.33
2023-08-17,105767.89,182.9,500,14317.89
2023-08-18,105592.89,182.55,500,14317.89
2023-08-21,106162.89,183.69,500,14317.89
2023-08-22,106312.89,183.99,500,14317.89
2023-08-23,104977.89,181.32,500,14317.89
2023-08-24,105477.89,182.32,500,14317.89
2023-08-25,105037.89,181.44,500,14317.89
2023-08-28,103872.89,179.11,500,14317.89
2023-08-29,107497.89,186.36,500,14317.89
2023-08-30,110867.89,193.1,500,14317.89
2023-08-31,112467.89,196.3,500,14317.89
2023-09-01,112817.89,197.0,500,14317.89
2023-09-04,110497.89,192.36,500,14317.89
2023-09-05,108672.89,188.71,500,14317.89
2023-09-06,109502.89,190.37,500,14317.89
2023-09-07,107732.89,186.83,500,14317.89
2023-09-08,106407.89,184.18,500,14317.89
2023-09-11,108267.89,187.9,500,14317.89
2023-09-12,107817.89,187.0,500,14317.89
2023-09-13,109002.89,189.37,500,14317.89
2023-09-14,107697.89,186.76,500,14317.89
2023-09-15,106402.89,184.17,500,14317.89
2023-09-18,106982.89,185.33,500,14317.89
2023-09-19,106542.89,184.45,500,14317.89
2023-09-20,105654.0,182.91,0,105654.0
2023-09-21,105654.0,180.56,0,105654.0
2023-09-22,105654.0,182.15,0,105654.0
2023-09-25,105654.0,181.33,0,105654.0
2023-09-26,105654.0,177.63,0,105654.0
2023-09-27,105654.0,179.65,0,105654.0
2023-09-28,105654.0,182.87,0,105654.0
2023-10-09,105626.43,183.82,500,13716.43
2023-10-10,105596.43,183.76,500,13716.43
2023-10-11,109611.43,191.79,500,13716.43
2023-10-12,108526.43,189.62,500,13716.43
2023-10-13,106201.43,184.97,500,13716.43
2023-10-16,106301.43,185.17,500,13716.43
2023-10-17,106641.43,185.85,500,13716.43
2023-10-18,106231.43,185.03,500,13716.43
2023-10-19,104003.9,180.81,0,104003.9
2023-10-20,104003.9,176.11,0,104003.9
2023-10-23,104003.9,176.2,0,104003.9
2023-10-24,104003.9,179.68,0,104003.9
2023-10-25,104003.9,181.28,0,104003.9
2023-10-26,104003.9,182.82,0,104003.9
2023-10-27,103975.4,190.02,500,8965.4
2023-10-30,104970.4,192.01,500,8965.4
2023-10-31,104995.4,192.06,500,8965.4
2023-11-01,101310.4,184.69,500,8965.4
2023-11-02,99477.58,181.26,0,99477.58
2023-11-03,99477.58,182.49,0,99477.58
2023-11-06,99477.58,182.2,0,99477.58
2023-11-07,99477.58,182.43,0,99477.58
2023-11-08,99477.58,183.74,0,99477.58
2023-11-09,99477.58,181.8,0,99477.58
2023-11-10,99477.58,181.99,0,99477.58
2023-11-13,99477.58,181.3,0,99477.58
2023-11-14,99477.58,182.11,0,99477.58
2023-11-15,99477.58,181.7,0,99477.58
2023-11-16,99477.58,180.21,0,99477.58
2023-11-17,99477.58,180.4,0,99477.58
2023-11-20,99477.58,180.81,0,99477.58
2023-11-21,99449.82,185.1,500,6899.82
2023-11-22,103149.82,192.5,500,6899.82
2023-11-23,106079.82,198.36,500,6899.82
2023-11-24,104099.82,194.4,500,6899.82
2023-11-27,103999.82,194.2,500,6899.82
2023-11-28,102844.82,191.89,500,6899.82
2023-11-29,104699.82,195.6,500,6899.82
2023-11-30,105479.82,197.16,500,6899.82
2023-12-01,104199.82,194.6,500,6899.82
2023-12-04,102799.82,191.8,500,6899.82
2023-12-05,101339.82,188.88,500,6899.82
2023-12-06,100919.82,188.04,500,6899.82
2023-12-07,102044.82,190.29,500,6899.82
2023-12-08,101489.82,189.18,500,6899.82
2023-12-11,100734.82,187.67,500,6899.82
2023-12-12,99954.82,186.11,500,6899.82
2023-12-13,100029.82,186.26,500,6899.82
2023-12-14,98945.0,184.33,0,98945.0
2023-12-15,98945.0,182.93,0,98945.0
2023-12-18,98945.0,182.94,0,98945.0
2023-12-19,98945.0,182.0,0,98945.0
2023-12-20,98945.0,176.0,0,98945.0
2023-12-21,98945.0,176.54,0,98945.0
2023-12-22,98945.0,176.4,0,98945.0
2023-12-25,98945.0,175.62,0,98945.0
2023-12-26,98945.0,175.63,0,98945.0
2023-12-27,98945.0,177.55,0,98945.0
2023-12-28,98945.0,176.96,0,98945.0
2023-12-29,98945.0,182.51,0,98945.0
2024-01-02,98945.0,182.36,0,98945.0
2024-01-03,98917.25,185.0,500,6417.25
2024-01-04,97647.25,182.46,500,6417.25
2024-01-05,96642.25,180.45,500,6417.25
2024-01-08,95187.25,177.54,500,6417.25
2024-01-09,91917.25,171.0,500,6417.25
2024-01-10,93772.25,174.71,500,6417.25
2024-01-11,92597.25,172.36,500,6417.25
2024-01-12,92367.25,171.9,500,6417.25
2024-01-15,93972.25,175.11,500,6417.25
2024-01-16,93217.25,173.6,500,6417.25
2024-01-17,90607.25,168.38,500,6417.25
2024-01-18,91417.25,170.0,500,6417.25
2024-01-19,92197.25,171.56,500,6417.25
2024-01-22,89652.25,166.47,500,6417.25
2024-01-23,89832.25,166.83,500,6417.25
2024-01-24,87767.25,162.7,500,6417.25
2024-01-25,89097.25,165.36,500,6417.25
2024-01-26,87867.25,162.9,500,6417.25
2024-01-29,92482.25,172.13,500,6417.25
2024-01-30,87997.25,163.16,500,6417.25
2024-01-31,87752.25,162.67,500,6417.25
2024-02-01,89542.25,166.25,500,6417.25
2024-02-02,90507.25,168.18,500,6417.25
2024-02-05,91827.25,170.82,500,6417.25
2024-02-06,93417.25,174.0,500,6417.25
2024-02-07,95167.25,177.5,500,6417.25
2024-02-08,93412.25,173.99,500,6417.25
2024-02-19,95232.25,177.63,500,6417.25
2024-02-20,96592.25,180.35,500,6417.25
2024-02-21,97192.25,181.55,500,6417.25
2024-02-22,96812.25,180.79,500,6417.25
2024-02-23,96612.25,180.39,500,6417.25
2024-02-26,95006.94,177.41,0,95006.94
2024-02-27,95006.94,177.37,0,95006.94
2024-02-28,95006.94,173.1,0,95006.94
2024-02-29,94980.09,178.98,500,5490.09
2024-03-01,95365.09,179.75,500,5490.09
2024-03-04,95485.09,179.99,500,5490.09
2024-03-05,96140.09,181.3,500,5490.09
2024-03-06,96710.09,182.44,500,5490.09
2024-03-07,96540.09,182.1,500,5490.09
2024-03-08,95805.09,180.63,500,5490.09
2024-03-11,97990.09,185.0,500,5490.09
2024-03-12,98220.09,185.46,500,5490.09
2024-03-13,98240.09,185.5,500,5490.09
2024-03-14,97045.09,183.11,500,5490.09
2024-03-15,97420.09,183.86,500,5490.09
2024-03-18,98990.09,187.0,500,5490.09
2024-03-19,100170.09,189.36,500,5490.09
2024-03-20,99635.09,188.29,500,5490.09
2024-03-21,99890.09,188.8,500,5490.09
2024-03-22,95695.09,180.41,500,5490.09
2024-03-25,98130.09,185.28,500,5490.09
2024-03-26,99240.09,187.5,500,5490.09
2024-03-27,98105.09,185.23,500,5490.09
2024-03-28,99655.09,188.33,500,5490.09
2024-03-29,98855.09,186.73,500,5490.09
2024-04-01,98740.09,186.5,500,5490.09
2024-04-02,100215.09,189.45,500,5490.09
2024-04-03,100300.09,189.62,500,5490.09
2024-04-08,100610.09,190.24,500,5490.09
2024-04-09,99285.09,187.59,500,5490.09
2024-04-10,99810.09,188.64,500,5490.09
2024-04-11,98790.09,186.6,500,5490.09
2024-04-12,97880.09,184.78,500,5490.09
2024-04-15,101990.09,193.0,500,5490.09
2024-04-16,101750.09,192.52,500,5490.09
2024-04-17,100965.09,190.95,500,5490.09
2024-04-18,102165.09,193.35,500,5490.09
2024-04-19,101715.09,192.45,500,5490.09
2024-04-22,103290.09,195.6,500,5490.09
2024-04-23,102990.09,195.0,500,5490.09
2024-04-24,104430.09,197.88,500,5490.09
2024-04-25,106290.09,201.6,500,5490.09
2024-04-26,105100.09,199.22,500,5490.09
2024-04-29,108485.09,205.99,500,5490.09
2024-04-30,111930.09,212.88,500,5490.09
2024-05-06,115645.09,220.31,500,5490.09
2024-05-07,117750.09,224.52,500,5490.09
2024-05-08,117890.09,224.8,500,5490.09
2024-05-09,120330.09,229.68,500,5490.09
2024-05-10,119740.09,228.5,500,5490.09
2024-05-13,117860.09,224.74,500,5490.09
2024-05-14,118315.09,225.65,500,5490.09
2024-05-15,117685.09,224.39,500,5490.09
2024-05-16,117720.09,224.46,500,5490.09
2024-05-17,118155.09,225.33,500,5490.09
2024-05-20,115640.09,220.3,500,5490.09
2024-05-21,117595.09,224.21,500,5490.09
2024-05-22,118755.09,226.53,500,5490.09
2024-05-23,117995.09,225.01,500,5490.09
2024-05-24,116490.09,222.0,500,5490.09
2024-05-27,116980.09,222.98,500,5490.09
2024-05-28,115965.09,220.95,500,5490.09
2024-05-29,115000.09,219.02,500,5490.09
2024-05-30,114465.09,217.95,500,5490.09
2024-05-31,112475.09,213.97,500,5490.09
2024-06-03,120065.09,229.15,500,5490.09
2024-06-04,119875.09,228.77,500,5490.09
2024-06-05,118990.09,227.0,500,5490.09
2024-06-06,119825.09,228.67,500,5490.09
2024-06-07,118360.09,225.74,500,5490.09
2024-06-11,117240.09,223.5,500,5490.09
2024-06-12,119695.09,228.41,500,5490.09
2024-06-13,120965.09,230.95,500,5490.09
2024-06-14,115630.09,220.28,500,5490.09
2024-06-17,115550.09,220.12,500,5490.09
2024-06-18,115760.09,220.54,500,5490.09
2024-06-19,115275.09,219.57,500,5490.09
2024-06-20,115000.09,219.02,500,5490.09
2024-06-21,113810.09,216.64,500,5490.09
2024-06-24,114390.09,217.8,500,5490.09
2024-06-25,114565.09,218.15,500,5490.09
2024-06-26,114435.09,217.89,500,5490.09
2024-06-27,113605.09,216.23,500,5490.09
2024-06-28,113365.09,215.75,500,5490.09
2024-07-01,112890.09,214.8,500,5490.09
2024-07-02,112630.09,214.28,500,5490.09
2024-07-03,105969.3,201.22,0,105969.3
2024-07-04,105969.3,204.45,0,105969.3
2024-07-05,105969.3,204.47,0,105969.3
2024-07-08,105969.3,202.8,0,105969.3
2024-07-09,105969.3,208.74,0,105969.3
2024-07-10,105969.3,210.48,0,105969.3
2024-07-11,105942.18,225.99,400,15546.18
2024-07-12,106390.18,227.11,400,15546.18
2024-07-15,109642.18,235.24,400,15546.18
2024-07-16,110070.18,236.31,400,15546.18
2024-07-17,109362.18,234.54,400,15546.18
2024-07-18,109566.18,235.05,400,15546.18
2024-07-19,111306.18,239.4,400,15546.18
2024-07-22,110918.18,238.43,400,15546.18
2024-07-23,109026.18,233.7,400,15546.18
2024-07-24,108226.18,231.7,400,15546.18
2024-07-25,108090.18,231.36,400,15546.18
2024-07-26,109706.18,235.4,400,15546.18
2024-07-29,108666.18,232.8,400,15546.18
2024-07-30,108162.18,231.54,400,15546.18
2024-07-31,108938.18,233.48,400,15546.18
2024-08-01,109022.18,233.69,400,15546.18
2024-08-02,109522.18,234.94,400,15546.18
2024-08-05,108802.18,233.14,400,15546.18
2024-08-06,111198.18,239.13,400,15546.18
2024-08-07,111498.18,239.88,400,15546.18
2024-08-08,110670.18,237.81,400,15546.18
2024-08-09,110402.18,237.14,400,15546.18
2024-08-12,109662.18,235.29,400,15546.18
2024-08-13,110086.18,236.35,400,15546.18
2024-08-14,110386.18,237.1,400,15546.18
2024-08-15,109946.18,236.0,400,15546.18
2024-08-16,110746.18,238.0,400,15546.18
2024-08-19,110778.18,238.08,400,15546.18
2024-08-20,109990.18,236.11,400,15546.18
2024-08-21,109934.18,235.97,400,15546.18
2024-08-22,109386.18,234.6,400,15546.18
2024-08-23,109658.18,235.28,400,15546.18
2024-08-26,107846.18,230.75,400,15546.18
2024-08-27,107430.18,229.71,400,15546.18
2024-08-28,107062.18,228.79,400,15546.18
2024-08-29,107650.18,230.26,400,15546.18
2024-08-30,106722.18,227.94,400,15546.18
2024-09-02,110958.18,238.53,400,15546.18
2024-09-03,109262.18,234.29,400,15546.18
2024-09-04,107506.18,229.9,400,15546.18
2024-09-05,108414.18,232.17,400,15546.18
2024-09-06,107022.18,228.69,400,15546.18
2024-09-09,106579.68,227.88,0,106579.68
2024-09-10,106552.21,228.9,400,14992.21
2024-09-11,106792.21,229.5,400,14992.21
2024-09-12,106464.21,228.68,400,14992.21
2024-09-13,104519.67,224.11,0,104519.67
2024-09-18,104519.67,226.32,0,104519.67
2024-09-19,104519.67,228.4,0,104519.67
2024-09-20,104519.67,227.04,0,104519.67
2024-09-23,104519.67,224.96,0,104519.67
2024-09-24,104519.67,227.8,0,104519.67
2024-09-25,104519.67,229.16,0,104519.67
2024-09-26,104491.17,237.54,400,9475.17
2024-09-27,108511.17,247.59,400,9475.17
2024-09-30,117867.17,270.98,400,9475.17
2024-10-08,123875.17,286.0,400,9475.17
2024-10-09,93365.97,210.0,0,93365.97
2024-10-10,93365.97,217.0,0,93365.97
2024-10-11,93365.97,220.62,0,93365.97
2024-10-14,93365.97,228.2,0,93365.97
2024-10-15,93365.97,217.8,0,93365.97
2024-10-16,93365.97,213.92,0,93365.97
2024-10-17,93365.97,213.43,0,93365.97
2024-10-18,93365.97,217.1,0,93365.97
2024-10-21,93365.97,221.4,0,93365.97
2024-10-22,93365.97,220.06,0,93365.97
2024-10-23,93365.97,220.0,0,93365.97
2024-10-24,93365.97,217.98,0,93365.97
2024-10-25,93365.97,221.99,0,93365.97
2024-10-28,93365.97,220.48,0,93365.97
2024-10-29,93365.97,220.68,0,93365.97
2024-10-30,93365.97,213.83,0,93365.97
2024-10-31,93365.97,212.17,0,93365.97
2024-11-01,93365.97,210.64,0,93365.97
2024-11-04,93365.97,217.01,0,93365.97
2024-11-05,93365.97,218.83,0,93365.97
2024-11-06,93365.97,217.36,0,93365.97
2024-11-07,93365.97,223.48,0,93365.97
2024-11-08,93365.97,217.97,0,93365.97
2024-11-11,93365.97,219.2,0,93365.97
2024-11-12,93365.97,220.33,0,93365.97
2024-11-13,93365.97,219.23,0,93365.97
2024-11-14,93365.97,215.53,0,93365.97
2024-11-15,93365.97,215.71,0,93365.97
2024-11-18,93365.97,215.8,0,93365.97
2024-11-19,93365.97,219.83,0,93365.97
2024-11-20,93365.97,218.5,0,93365.97
2024-11-21,93365.97,219.59,0,93365.97
2024-11-22,93365.97,213.77,0,93365.97
2024-11-25,93365.97,210.74,0,93365.97
2024-11-26,93365.97,211.5,0,93365.97
2024-11-27,93365.97,212.92,0,93365.97
2024-11-28,93365.97,209.78,0,93365.97
2024-11-29,93365.97,213.83,0,93365.97
2024-12-02,93365.97,218.4,0,93365.97
2024-12-03,93365.97,218.6,0,93365.97
2024-12-04,93365.97,220.94,0,93365.97
2024-12-05,93365.97,221.0,0,93365.97
2024-12-06,93365.97,220.99,0,93365.97
2024-12-09,93365.97,221.18,0,93365.97
2024-12-10,93339.1,223.95,400,3759.1
2024-12-11,100759.1,242.5,400,3759.1
2024-12-12,102307.1,246.37,400,3759.1
2024-12-13,104267.1,251.27,400,3759.1
2024-12-16,103983.1,250.56,400,3759.1
